image_path,caption
/home/padmanabhan.h/datasets/coco/train2017/000000400353.jpg,The giraffe has a long neck and pointed ears
/home/padmanabhan.h/datasets/coco/train2017/000000415190.jpg,Two white and red jet airliners next to airport and control tower.
/home/padmanabhan.h/datasets/coco/train2017/000000380949.jpg,The small elephant is underneath of the mama elephant.
/home/padmanabhan.h/datasets/coco/train2017/000000185209.jpg,A young boy looking at a camera sitting on a bean bag chair.
/home/padmanabhan.h/datasets/coco/train2017/000000457508.jpg,A truck is carrying a load of logs.
/home/padmanabhan.h/datasets/coco/train2017/000000562622.jpg,Fans watching a baseball game on the field outside.
/home/padmanabhan.h/datasets/coco/train2017/000000108431.jpg,The laptop has been placed next to a tray of tea.
/home/padmanabhan.h/datasets/coco/train2017/000000051555.jpg,Two men sitting and talking in a living room.
/home/padmanabhan.h/datasets/coco/train2017/000000346399.jpg,A group of guys doing tricks on skateboards together
/home/padmanabhan.h/datasets/coco/train2017/000000164569.jpg,a few planes flying in the air over a city
/home/padmanabhan.h/datasets/coco/train2017/000000425550.jpg,A white plate has a partially eaten pizza on it.
/home/padmanabhan.h/datasets/coco/train2017/000000568878.jpg,A woman snow skiing with no winter clothing on.
/home/padmanabhan.h/datasets/coco/train2017/000000229962.jpg,Bright kitchen with woman doing something at the sink.
/home/padmanabhan.h/datasets/coco/train2017/000000427981.jpg,A woman standing in an open air market surrounded by people
/home/padmanabhan.h/datasets/coco/train2017/000000521106.jpg,Two young men playing a game of tennis.
/home/padmanabhan.h/datasets/coco/train2017/000000051310.jpg,A train traveling across train tracks near a crossing gate.
/home/padmanabhan.h/datasets/coco/train2017/000000289805.jpg,A crowd of people standing between a bus and a brick building.
/home/padmanabhan.h/datasets/coco/train2017/000000452619.jpg,A kid has a purple umbrella and a toddler has an orange umbrella.
/home/padmanabhan.h/datasets/coco/train2017/000000146881.jpg,a shuttle bus going down the road towards people
/home/padmanabhan.h/datasets/coco/train2017/000000253958.jpg,The view of the inside of a cabin with a stove and crowded counters.
/home/padmanabhan.h/datasets/coco/train2017/000000104691.jpg,Two women in english riding outfits on top of horses.
/home/padmanabhan.h/datasets/coco/train2017/000000196851.jpg,A group of three women and one man preparing food.
/home/padmanabhan.h/datasets/coco/train2017/000000025232.jpg,a couple of people on skis stand on some snow
/home/padmanabhan.h/datasets/coco/train2017/000000387977.jpg,A plane that is taxiing down the runway.
/home/padmanabhan.h/datasets/coco/train2017/000000361623.jpg,Man in grey shirt throwing a red frisbee at the park.
/home/padmanabhan.h/datasets/coco/train2017/000000170683.jpg,A couple of cars that are parked in a lot.
/home/padmanabhan.h/datasets/coco/train2017/000000199072.jpg,Young man on a skateboard in the park preforming a stunt.
/home/padmanabhan.h/datasets/coco/train2017/000000392330.jpg,"Sliced fruit plate with cantaloupe, bananas, and oranges."
/home/padmanabhan.h/datasets/coco/train2017/000000140585.jpg,A city street at night with the buildings lit up.
/home/padmanabhan.h/datasets/coco/train2017/000000299495.jpg,A large bear laying on a rock next to another brown bear.
/home/padmanabhan.h/datasets/coco/train2017/000000204757.jpg,A pair of scissors being used to clean a shrimp
/home/padmanabhan.h/datasets/coco/train2017/000000296759.jpg,two teddy bears pose for a picture together
/home/padmanabhan.h/datasets/coco/train2017/000000405962.jpg,A man is barrel racing on a horse with people watching.
/home/padmanabhan.h/datasets/coco/train2017/000000351268.jpg,"A faded, rusty fire hydrant sitting on a street side."
/home/padmanabhan.h/datasets/coco/train2017/000000554357.jpg,A young man is holding his tennis racket.
/home/padmanabhan.h/datasets/coco/train2017/000000162007.jpg,"The beautiful blonde tennis player swings her racket, highlighting her strong, supple, well-toned muscles."
/home/padmanabhan.h/datasets/coco/train2017/000000402590.jpg,A cat laying in a sink next to a counter top.
/home/padmanabhan.h/datasets/coco/train2017/000000014113.jpg,This is a guy surfing and a watermark is on the photo.
/home/padmanabhan.h/datasets/coco/train2017/000000094718.jpg,A little girl holding her skateboard in one arm.
/home/padmanabhan.h/datasets/coco/train2017/000000188991.jpg,Two bikers riding down the beach in the middle of the beach.
/home/padmanabhan.h/datasets/coco/train2017/000000180466.jpg,Batter gets ready to swing the heavey bat
/home/padmanabhan.h/datasets/coco/train2017/000000162250.jpg,A group of horses standing together in dim light.
/home/padmanabhan.h/datasets/coco/train2017/000000260967.jpg,A cat that is standing up looking out of a window.
/home/padmanabhan.h/datasets/coco/train2017/000000119195.jpg,Sandwiches and croissants in the window of a deli
/home/padmanabhan.h/datasets/coco/train2017/000000503114.jpg,A bed with a black head board sitting next to a yellow chair.
/home/padmanabhan.h/datasets/coco/train2017/000000567957.jpg,A blue bird stands among dead grass below a tree branch.
/home/padmanabhan.h/datasets/coco/train2017/000000279203.jpg,A pair of skiers unload their gear next to their vehicles
/home/padmanabhan.h/datasets/coco/train2017/000000433683.jpg,There is a small boat sailing in the water near a big ship.
/home/padmanabhan.h/datasets/coco/train2017/000000321973.jpg,"A pineapple, banana, and piece of meat placed next to each other."
/home/padmanabhan.h/datasets/coco/train2017/000000139625.jpg,THIS IS A SHOT OF A VERY SMALL AND MESSY BATHROOM
/home/padmanabhan.h/datasets/coco/train2017/000000197897.jpg,A woman talks on the phone while touches a yellow cup that sits on he table.
/home/padmanabhan.h/datasets/coco/train2017/000000329018.jpg,A group of people stand around a table with a child's birthday cake on it.
/home/padmanabhan.h/datasets/coco/train2017/000000341033.jpg,A man riding a surfboard up a wave in the ocean.
/home/padmanabhan.h/datasets/coco/train2017/000000426642.jpg,a snowboarder wearing black is on his snowboard
/home/padmanabhan.h/datasets/coco/train2017/000000280951.jpg,A man is decorating a christmas tree while watching TV.
/home/padmanabhan.h/datasets/coco/train2017/000000471315.jpg,Two elephants are walking through the tall grass.
/home/padmanabhan.h/datasets/coco/train2017/000000317797.jpg,a girl in a white dress and a big yellow animal
/home/padmanabhan.h/datasets/coco/train2017/000000167510.jpg,A stop sign at the intersection of Lyndon Ave and South.
/home/padmanabhan.h/datasets/coco/train2017/000000313541.jpg,A man dives to his right to make a forehand tennis shot.
/home/padmanabhan.h/datasets/coco/train2017/000000177254.jpg,an image of a plate with half eaten food
/home/padmanabhan.h/datasets/coco/train2017/000000426428.jpg,A table setting with a blue plate that has rice and broccoli.
/home/padmanabhan.h/datasets/coco/train2017/000000311562.jpg,a male in a black jacket is working on a black motorcycle
/home/padmanabhan.h/datasets/coco/train2017/000000191381.jpg,a close up of a toilet and a dust pale
/home/padmanabhan.h/datasets/coco/train2017/000000363489.jpg,"Two dogs, one brown one white are fighting over a Frisbee."
/home/padmanabhan.h/datasets/coco/train2017/000000086845.jpg,A city bus is by a cement clock tower.
/home/padmanabhan.h/datasets/coco/train2017/000000388391.jpg,Two birds sit on opposite ends of a park bench.
/home/padmanabhan.h/datasets/coco/train2017/000000523318.jpg,a bunch of sheep grazing on some grass
/home/padmanabhan.h/datasets/coco/train2017/000000017560.jpg,a cat sitting down on a messy bed
/home/padmanabhan.h/datasets/coco/train2017/000000540498.jpg,Two men who are both holding some oranges.
/home/padmanabhan.h/datasets/coco/train2017/000000328026.jpg,A man sets up his ties at  his store.
/home/padmanabhan.h/datasets/coco/train2017/000000072189.jpg,A dog that is laying down in the sand.
/home/padmanabhan.h/datasets/coco/train2017/000000246287.jpg,A jumbo jet on the runway waiting to take off.
/home/padmanabhan.h/datasets/coco/train2017/000000267210.jpg,A girl playing tennis on a court while holding an umbrella.
/home/padmanabhan.h/datasets/coco/train2017/000000203765.jpg,Abandoned bicycle lying on railroad tracks on a road.
/home/padmanabhan.h/datasets/coco/train2017/000000365259.jpg,A man and woman pose for a picture beside a tall giraffe.
/home/padmanabhan.h/datasets/coco/train2017/000000128955.jpg,Two people wearing protective helmets are sitting on a motorcycle.
/home/padmanabhan.h/datasets/coco/train2017/000000358596.jpg,A man on a skate board in the air doing a trick.
/home/padmanabhan.h/datasets/coco/train2017/000000256540.jpg,A man wearing a yellow and white striped vest and hat
/home/padmanabhan.h/datasets/coco/train2017/000000170513.jpg,A man in a suit drilling into the side of a building while several people take pictures.
/home/padmanabhan.h/datasets/coco/train2017/000000436038.jpg,A man makes a face at another person while sitting by his laptop.
/home/padmanabhan.h/datasets/coco/train2017/000000565582.jpg,an empty living room with a velvet couch
/home/padmanabhan.h/datasets/coco/train2017/000000385728.jpg,A man getting ready to swing his tennis racket .
/home/padmanabhan.h/datasets/coco/train2017/000000297632.jpg,Someone holding a Blackberry in their hand beside a laptop
/home/padmanabhan.h/datasets/coco/train2017/000000202067.jpg,An older man stands behind a younger woman sitting on a park bench.
/home/padmanabhan.h/datasets/coco/train2017/000000113861.jpg,Pizza baking in dome wood fired oven for consumption.
/home/padmanabhan.h/datasets/coco/train2017/000000466635.jpg,A large cow stands in front of an electric fence.
/home/padmanabhan.h/datasets/coco/train2017/000000276017.jpg,A surfer holding up a surf board overlooking the ocean.
/home/padmanabhan.h/datasets/coco/train2017/000000200710.jpg,Two teddy bears that are set up to look like they got married.
/home/padmanabhan.h/datasets/coco/train2017/000000234370.jpg,an elephant standing in a field checking out its trunk
/home/padmanabhan.h/datasets/coco/train2017/000000372309.jpg,People are sitting in a large room on couches with a fireplace.
/home/padmanabhan.h/datasets/coco/train2017/000000028281.jpg,A woman sitting with a cake that has candles on it
/home/padmanabhan.h/datasets/coco/train2017/000000565116.jpg,A wooden table with two plates of food and a paper
/home/padmanabhan.h/datasets/coco/train2017/000000511594.jpg,a cow statue on the sidewalk outside of a shop
/home/padmanabhan.h/datasets/coco/train2017/000000094877.jpg,Three people ride their horses down a beach.
/home/padmanabhan.h/datasets/coco/train2017/000000167661.jpg,Elaborately painted vases sit on a shelf wooden shelf.
/home/padmanabhan.h/datasets/coco/train2017/000000540531.jpg,A large clock tower towering over a city.
/home/padmanabhan.h/datasets/coco/train2017/000000496782.jpg,This is a fancy modern living room with a small tv.
/home/padmanabhan.h/datasets/coco/train2017/000000097733.jpg,Lean back style motorcycle with saddlebags parked outside a building.
/home/padmanabhan.h/datasets/coco/train2017/000000548974.jpg,A man at a booth looking at a cell phone.
/home/padmanabhan.h/datasets/coco/train2017/000000262670.jpg,a couple of cows are laying in the street
/home/padmanabhan.h/datasets/coco/train2017/000000282982.jpg,A batter in a baseball game swinging at a pitch with the catcher reaching out to catch it.
/home/padmanabhan.h/datasets/coco/train2017/000000363902.jpg,A young boy standing up in the stands at a baseball game.
/home/padmanabhan.h/datasets/coco/train2017/000000515518.jpg,A woman sitting at a table with a slice of cake.
/home/padmanabhan.h/datasets/coco/train2017/000000530543.jpg,A man throwing frisbees into a path with many leafs.
/home/padmanabhan.h/datasets/coco/train2017/000000433806.jpg,A young baseball player is holding a bat.
/home/padmanabhan.h/datasets/coco/train2017/000000358596.jpg,A group of men riding skateboards up the side of a wooden ramp.
/home/padmanabhan.h/datasets/coco/train2017/000000476198.jpg,A baseball game with a batter and a catcher ready.
/home/padmanabhan.h/datasets/coco/train2017/000000362816.jpg,The oranges are in the produce section of the store.
/home/padmanabhan.h/datasets/coco/train2017/000000541868.jpg,A person in a clown mask holding fake scissors.
/home/padmanabhan.h/datasets/coco/train2017/000000056585.jpg,A small dog sitting on the ground at some ones feet.
/home/padmanabhan.h/datasets/coco/train2017/000000557067.jpg,A blue bedspread has patchwork material in squares.
/home/padmanabhan.h/datasets/coco/train2017/000000283748.jpg,Something wading in the water by the shore
/home/padmanabhan.h/datasets/coco/train2017/000000023811.jpg,A man laying stretched out on the back of a boat.
/home/padmanabhan.h/datasets/coco/train2017/000000252996.jpg,A road sign by the side of the road in the middle of nowhere.
/home/padmanabhan.h/datasets/coco/train2017/000000183757.jpg,A cat and two dogs rest by a pond.
/home/padmanabhan.h/datasets/coco/train2017/000000403567.jpg,The four men are riding horses side by side.
/home/padmanabhan.h/datasets/coco/train2017/000000122589.jpg,"A stop sign has ""NAR"" sprayed painted."
/home/padmanabhan.h/datasets/coco/train2017/000000528136.jpg,A white van with a satellite on its roof is parked outside of a large building with people walking around.
/home/padmanabhan.h/datasets/coco/train2017/000000449098.jpg,A long counter in a shop with several bike tires hanging from the ceiling.
/home/padmanabhan.h/datasets/coco/train2017/000000312946.jpg,Many different steer are standing together outside.
/home/padmanabhan.h/datasets/coco/train2017/000000076477.jpg,A corner of a kitchen with a big fridge.
/home/padmanabhan.h/datasets/coco/train2017/000000565834.jpg,A train with three cars going down a track by itself.
/home/padmanabhan.h/datasets/coco/train2017/000000153262.jpg,A man tries to keep his balancing surfing a wave.
/home/padmanabhan.h/datasets/coco/train2017/000000123694.jpg,A table topped with medical aid items and scissors.
/home/padmanabhan.h/datasets/coco/train2017/000000266422.jpg,"A room with a couch, chairs, tables and curtains."
/home/padmanabhan.h/datasets/coco/train2017/000000068950.jpg,a person riding a surf board on a body of water
/home/padmanabhan.h/datasets/coco/train2017/000000569451.jpg,A sign sitting on the side of a road on top of green grass.
/home/padmanabhan.h/datasets/coco/train2017/000000537862.jpg,A black remote control sitting on to of a wooden table.
/home/padmanabhan.h/datasets/coco/train2017/000000052629.jpg,A golden brown dog waling near a truck.
/home/padmanabhan.h/datasets/coco/train2017/000000122602.jpg,A paper cutter and other crafting supplies are sitting on a table.
/home/padmanabhan.h/datasets/coco/train2017/000000130328.jpg,A bed sitting underneath a window with bars.
/home/padmanabhan.h/datasets/coco/train2017/000000228179.jpg,A baseball pitcher getting ready to throw the ball.
/home/padmanabhan.h/datasets/coco/train2017/000000075341.jpg,A bald man on a Persian carpet with a glass of wine
/home/padmanabhan.h/datasets/coco/train2017/000000548562.jpg,A bird perched on a log with a house in the background.
/home/padmanabhan.h/datasets/coco/train2017/000000116725.jpg,a man rides his bicycle uphill with a surf board
/home/padmanabhan.h/datasets/coco/train2017/000000262463.jpg,Two men on  a bust street using their phones.
/home/padmanabhan.h/datasets/coco/train2017/000000108802.jpg,A white bridled horse carrying blankets in the desert.
/home/padmanabhan.h/datasets/coco/train2017/000000402778.jpg,A dog running to catch a frisbee in the grass.
/home/padmanabhan.h/datasets/coco/train2017/000000554691.jpg,A black cat with its head peaking over a fence.
/home/padmanabhan.h/datasets/coco/train2017/000000450621.jpg,a bunch of people outside and a person with a umbrella
/home/padmanabhan.h/datasets/coco/train2017/000000096154.jpg,A plane that is flying in the sky.
/home/padmanabhan.h/datasets/coco/train2017/000000523366.jpg,A dog sits on the floor while a cat lays on a bed behind it.
/home/padmanabhan.h/datasets/coco/train2017/000000252911.jpg,A woman in a van and a man in a motorcycle pass by and talk.
/home/padmanabhan.h/datasets/coco/train2017/000000558516.jpg,A zebra stands alone and grazes on grass.
/home/padmanabhan.h/datasets/coco/train2017/000000073470.jpg,A man in an apron works in a bakery making donuts.
/home/padmanabhan.h/datasets/coco/train2017/000000514902.jpg,a big basket that has some fruit in it
/home/padmanabhan.h/datasets/coco/train2017/000000373548.jpg,Freight train moves along the tracks in the countryside
/home/padmanabhan.h/datasets/coco/train2017/000000441255.jpg,The steeple of an old church with a clock against the blue sky.
/home/padmanabhan.h/datasets/coco/train2017/000000237514.jpg,A couple dressed up and posing for a picture.
/home/padmanabhan.h/datasets/coco/train2017/000000532856.jpg,A man riding skis down a snow covered slope.
/home/padmanabhan.h/datasets/coco/train2017/000000528562.jpg,A woman holding a banana in front of her mouth.
/home/padmanabhan.h/datasets/coco/train2017/000000307475.jpg,A ball player hitting a ball with a bat in front of spectators.
/home/padmanabhan.h/datasets/coco/train2017/000000473942.jpg,a stuffed bear with beads in a field
/home/padmanabhan.h/datasets/coco/train2017/000000067015.jpg,A man pets a stuffed teddy bear sitting in a chair.
/home/padmanabhan.h/datasets/coco/train2017/000000062958.jpg,A group of police riding motorcycles on a  parking lot.
/home/padmanabhan.h/datasets/coco/train2017/000000185232.jpg,A small white dog on a wooden door step.
/home/padmanabhan.h/datasets/coco/train2017/000000529117.jpg,Wildlife animals grazing on grasses in open natural field.
/home/padmanabhan.h/datasets/coco/train2017/000000293658.jpg,A man goes over a tiny ramp on his bicycle.
/home/padmanabhan.h/datasets/coco/train2017/000000128421.jpg,The boat travels through the water towards a town.
/home/padmanabhan.h/datasets/coco/train2017/000000095029.jpg,a child at a table with food and a stuffed animal
/home/padmanabhan.h/datasets/coco/train2017/000000261432.jpg,A person on a surf board riding a wave on gray seas.
/home/padmanabhan.h/datasets/coco/train2017/000000449945.jpg,A bathtub and two sinks are in a light colored bathroom.
/home/padmanabhan.h/datasets/coco/train2017/000000411768.jpg,A woman tennis player dressed in white has her racquet raised.
/home/padmanabhan.h/datasets/coco/train2017/000000185371.jpg,A man performing a trick on a skate board at twilight.
/home/padmanabhan.h/datasets/coco/train2017/000000095892.jpg,A bunch of hairy goats or sheep with several horns
/home/padmanabhan.h/datasets/coco/train2017/000000298433.jpg,A jet is sitting on the tarmac with blue sky's around
/home/padmanabhan.h/datasets/coco/train2017/000000167131.jpg,A head of broccoli and package of carrots on a cutting board.
/home/padmanabhan.h/datasets/coco/train2017/000000271588.jpg,A small dog sitting inside of a piece of luggage.
/home/padmanabhan.h/datasets/coco/train2017/000000514888.jpg,A large herd of cows are standing in the tall grass
/home/padmanabhan.h/datasets/coco/train2017/000000411824.jpg,a yellow and grey train parked next to a platform
/home/padmanabhan.h/datasets/coco/train2017/000000533989.jpg,A red car is parked along a city sidewalk.
/home/padmanabhan.h/datasets/coco/train2017/000000183448.jpg,Baseball catcher in black and yellow uniform waiting for the ball.
/home/padmanabhan.h/datasets/coco/train2017/000000292751.jpg,A baby is laying in a pile of stuffed animals.
/home/padmanabhan.h/datasets/coco/train2017/000000423001.jpg,A man riding skis across a snow covered forest.
